id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_4,n_children_5_14,n_children_0_14,n_underage,n_adults_15_65,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,ses,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,region_name,income_share,teleworks,work_schedule,employment_status,formality,cise,occupation_group,swb1,swb2,swb3,swb4,swb5,swb6,swb7,swb8,swb9,swb10,swb11,swb12,swb13,swb14,swb15,swb16,swb17,swb18,swb19,inc_main_job,inc_labor,inc_pension,inc_group,inc_household_total,inc_household_pc,inc_group_personal,inc_personal,household_income,inc_person_week,I,t_paid_work,t_care_essential,t_care_education_related,t_care_other,t_domestic_meals,t_domestic_cleaning,t_domestic_laundry,t_domestic_maintenance,t_domestic_admin,t_domestic_shopping,t_domestic_pets,t_voluntary_community,t_voluntary_households,t_personal_care,t_meals,t_sleep,t_education,t_leisure_social,t_leisure_hobbies,t_media_reading,t_media_video,t_media_audio,t_media_computer,t_commute_to,t_commute_ed,t_commute_cpaf_cp,t_commute_tdnr_admnhog,t_commute_tdnr_comphog,t_commute_tcnr_re,t_commute_tcnr_ce,t_commute_tcnr_oac,t_care_0_4,t_care_5_14,t_care_children_teens,t_care_15_65,t_care_66_plus,t_care_disability,tact_tto_ds,tact_tto_fds,tact_ted_ds,tact_ted_fds,tact_tcpaf_cp_ds,tact_tcpaf_cp_fds,tact_ttdnr_admnhog_ds,tact_ttdnr_admnhog_fds,tact_ttdnr_comphog_ds,tact_ttdnr_comphog_fds,tact_ttcnr_re_ds,tact_ttcnr_re_fds,tact_ttcnr_oac_health_ds,tact_ttcnr_oac_health_fds,tact_ttcnr_oac_work_ds,tact_ttcnr_oac_work_fds,tact_factor_sab,tact_factor_dom,tact_factor_ds,t_total,wage,savings,food,clothing,utilities,household_goods,health,transportation,communications,recreation,education_exp,restaurants,total_expenses
08743-1,08743-1-01,1,0,3,7,1,0,2,2,2,1,1,1,1,1,0,0,3,17.666666666666668,1,0,0,0,0,0,1,38,25-44,3,universitaria,0,1,40,8,5,4,centro,9,Maule,1,0,2,Ocupada(o),1,4,1,4,4,4,2,NA,1,1,2,1,2,3,NA,NA,NA,NA,NA,3,1,1,475,475,0,100,575,191.66666666666666,100,575,575,191.66666666666666,400000,40,4.47,0,0,8.73,6.21,4.19,0,1.31,2.98,3.27,0,0,1.87,7.75,50.05000000000001,0,16.73,0.39,2.24,5.11,0.86,4.93,3.68,0,0,0,1.39,1.84,0,0,0,6.46,6.46,0,0,0,40,NA,NA,NA,NA,NA,0.5260047281323876,NA,2.1040189125295505,NA,NA,NA,NA,NA,NA,NA,0.9529305260705909,1.0176678445229683,0.6312056737588653,167.99999999999997,11.875,52.04550732109336,76.12,24.99,99.79,37.58,34.11,82.35,47.37,50.7,36,33.96,522.9544926789066
08744-1,08744-1-01,0,0,4,6,1,0,0,0,0,0,1,1,0,0,1,0,1,68,0,0,0,0,0,0,1,68,66+,1,primaria,0,0,0,0,0,2,norte,4,Atacama,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,120,60,60,120,180,180,180,720000,0,0,0,0,7.57,9.85,0,0,0,0.19,0,0,0,5.9,8.06,70.99000000000001,0,0,0,0,61.92,3.35,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4814814814814816,1.1085450346420325,1.5141955835962144,168,NA,44.35007366664348,44.08,3.27,30.24,9.08,13.86,11.14,12.01,6.15,0.36,5.47,135.64992633335652
08746-1,08746-1-01,0,0,1,7,1,0,0,0,0,1,2,2,1,1,1,0,2,60.5,1,0,0,0,0,0,1,78,66+,2,primaria,0,0,0,0,0,5,norte,1,Arica y Parinacota,0.7407407407407407,0,NA,Inactiva(o),NA,NA,NA,5,4,NA,NA,NA,1,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,200,525,395,197.5,388.88888888888886,588.89,795,329.44444444444446,2900000,0,0,0,0.15,15.75,4.93,1.04,0,0,0,1.17,0,0,12.24,7.48,50.51,0,5.9,0,0,55.89,8.63,4.31,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1253582683549646,1.180327868852459,1.4328358208955223,168,NA,115.99985315124611,92.2,10.26,72.04,44.92,56.68,61.35,38.81,43.65,8.35,44.63,472.8901468487539
08752-1,08752-1-02,0,0,2,7,2,0,1,1,1,2,2,1,1,1,0,0,3,22.666666666666668,1,1,1,0,0,0,1,26,25-44,2,secundaria,0,0,0,0,0,1,norte,5,Coquimbo,0,0,NA,Inactiva(o),NA,NA,NA,2,5,4,NA,NA,2,1,1,2,2,2,NA,NA,NA,NA,NA,3,NA,1,0,0,0,0,0,0,0,0,125,41.666666666666664,0,0,14.42,1.37,0,10.52,6.95,5.25,0,0,1.03,0,0,0,4.58,10.02,89.23,0,4.11,0.17,0,6.16,0,12.71,0,0,0,0,0.33,1.15,0,0,0,16.98,16.98,0,0,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0212765957446808,1.0666666666666667,1.3846153846153846,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
08753-1,08753-1-02,1,1,1,7,2,0,1,1,1,2,2,1,2,2,0,0,3,22.333333333333332,1,1,1,0,0,0,1,29,25-44,2,técnica,0,1,36,4,7,5,norte,3,Antofagasta,0.10071942446043165,1,2,Ocupada(o),2,2,3,5,5,5,1,NA,3,2,2,2,2,2,NA,NA,NA,NA,NA,1,3,1,50,70,0,0,0,0,0,70,695,231.66666666666666,0,36,11.88,5.55,0.06,10.53,8.88,2.35,4.29,1.1,0.66,0.49,0,0,13.55,8.19,45.46000000000001,0,1.63,0,0.47,11.18,1.87,3.77,0,0,0,0,0.09,0,0,0,0,17.49,17.49,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1185343471604374,0.8103545301069217,0.9175870858113849,168,1.9444444444444444,-0.943937951819717,6.49,1.6,9.7,5.09,3.24,10.4,5.84,7.8,9.41,11.37,70.94393795181972
08757-1,08757-1-02,1,0,5,7,3,2,1,3,3,5,5,5,3,0,2,1,8,25.625,0,0,0,0,0,0,1,25,25-44,2,secundaria,0,1,48,8,6,3,metropolitana,7,Región Metropolitana de Santiago,0.5078125,0,4,Ocupada(o),1,3,3,5,4,4,1,NA,1,1,1,1,2,2,4,4,1,1,1,NA,NA,NA,162.5,162.5,0,0,0,0,0,162.5,320,40,0,48,26.17,2.36,0.29,3.94,2.68,1.63,0,5.54,1.76,1.53,0,0.11,4.52,4.48,33.11,0.19,9.39,0.47,0.1,4.64,0.09,9.69,2.64,0,0.08,0,1.58,3.01,0,0,18.84,10.84,21.37,17.65,0.01,27.23,45,NA,NA,NA,NA,NA,2.2538860103626943,NA,1.1269430051813472,NA,NA,NA,NA,NA,NA,NA,0.9634849249736296,1.1446740858505566,0.9015544041450778,168,3.3854166666666665,-21.912974774327427,80.29,4.77,30.13,9.78,10.93,21.72,12.23,7.2,1.3,6.05,184.41297477432744
08757-1,08757-1-03,0,0,5,7,3,2,1,3,3,5,5,5,3,0,2,1,8,25.625,0,1,1,0,0,0,0,27,25-44,2,primaria,0,0,0,0,0,3,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,3,NA,1,0,0,0,0,0,0,0,0,320,40,0,0,14.79,2.34,0.32,7.39,7.85,3.95,1.99,0.18,0.01,4.37,0,0.21,12.26,7.24,78.38,0,13.98,0.71,0,9.07,0.06,2.49,0.4,0,0,0,0.01,0,0,0,11.34,2.34,13.68,3.78,0,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0196884851677812,1.1566265060240963,1.2276214833759591,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
08758-1,08758-1-01,0,0,5,7,1,0,0,0,0,0,1,1,0,0,1,0,1,81,0,0,0,0,0,0,1,81,66+,1,primaria,0,0,0,0,0,1,centro,9,Maule,1,0,NA,Inactiva(o),NA,NA,NA,3,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,51.75,103.5,51.75,51.75,103.5,155.25,155.25,155.25,621000,0,0,0,0,12.83,4.19,1.85,0,0,3.15,0.4,0,0,9.84,10.49,63.459999999999994,0,35.44,6.7,0.18,15.62,1.11,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.5126050420168067,NA,NA,NA,NA,NA,NA,NA,1.0249113967656218,1.6363636363636365,1.2100840336134453,168,NA,76.6361075299796,29.87,1.7,17.34,5.39,9.18,4.89,6.38,2.27,0.08,1.51,78.6138924700204
08759-1,08759-1-01,1,0,4,6,1,0,0,0,0,0,1,1,1,0,1,0,1,71,0,0,0,0,0,0,1,71,66+,2,ninguna,0,1,40,8,5,2,sur,14,Los Lagos,1,0,2,Ocupada(o),2,3,3,4,NA,NA,3,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,100,100,100,100,200,200,200,600000,40,0,0,0,7.79,4.61,2.17,0,0.25,1.26,1.25,0,10.66,9.88,5.95,52.11000000000001,0,13.09,0,0.32,14.3,2.25,0.26,1.48,0,0,0,0.37,0,0,0,0,0,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2914798206278029,1.2696518486662847,0.8138528138528138,168,1.25,66.72328449092319,32.46,3.63,38.74,10.14,14.82,12.17,12.54,5.83,0.18,2.76,133.2767155090768
08761-1,08761-1-01,0,0,3,6,1,0,0,0,0,0,2,2,0,0,2,0,2,79.5,0,0,0,0,1,1,0,82,66+,2,ninguna,0,0,0,0,0,3,centro,10,Ñuble,0.5,0,NA,Inactiva(o),NA,NA,NA,5,4,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,200,100,50,100,150,300,100,1000000,0,0,0,0,13.89,8.32,0,0,0,0,0.74,0,0,22.7,17.5,62.81,0,9.09,0,0,12.34,20.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.352112676056338,1.143123145798689,1.5652173913043477,167.99999999999997,NA,39.6261521902389,37.9,2.36,18.91,9.24,16.78,8.67,9,4.48,0.23,2.79,110.3738478097611
08761-1,08761-1-02,0,0,3,6,9,0,0,0,0,0,2,2,0,0,2,0,2,79.5,0,0,0,0,1,1,0,77,66+,2,ninguna,0,0,0,0,0,3,centro,10,Ñuble,0.5,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,0,0,0,100,150,300,100,200000,0,0,0,0,0.64,0,0.56,0,0,0,9.61,4.49,0,33.71,14.97,39.53000000000001,0,4.6,0,0,31.63,28.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4328358208955223,1.3994169096209914,1.476923076923077,168,NA,39.6261521902389,37.9,2.36,18.91,9.24,16.78,8.67,9,4.48,0.23,2.79,110.3738478097611
08763-1,08763-1-01,0,0,3,6,1,0,1,1,1,2,2,3,0,0,0,0,3,27,1,0,0,0,0,0,1,51,45-65,1,primaria,0,0,0,0,0,1,centro,8,Libertador General Bernardo O´Higgins,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA,3,0,0,0,37.5,37.5,12.5,0,0,37.5,0,150000,0,0,16.47,0,11.34,4.43,3.98,0,6.59,0,6.11,0,0,6.97,18.85,56.720000000000006,0,16.22,0,3.83,11.78,1.08,3.63,0,0,0,0,0,0,0,0,0,16.47,16.47,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.032258064516129,1.4129215007306473,1.225531914893617,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
08764-1,08764-1-02,0,0,4,6,2,0,2,2,2,2,3,3,1,0,2,0,5,35,1,1,1,0,0,0,1,64,45-65,1,primaria,0,0,0,0,0,1,norte,4,Atacama,0,0,NA,Inactiva(o),NA,NA,NA,5,4,4,NA,NA,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,150,25,0,0,1.31,0,0,22.72,10.89,3.57,3.95,0,0,4.18,0,0,3.38,13.43,72.46000000000001,0,0,0,0,1.68,28.19,2.24,0,0,0,0,0,0,0,0,0,1.31,1.31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4328358208955223,1.1401425178147269,1.411764705882353,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
08766-1,08766-1-01,1,1,4,6,1,0,1,1,2,3,2,3,2,2,0,0,4,26,1,1,1,0,1,1,0,43,25-44,2,técnica,0,1,70,10,7,4,metropolitana,7,Región Metropolitana de Santiago,0.6666666666666666,0,4,Ocupada(o),1,4,3,4,3,3,85,NA,2,1,2,1,3,2,NA,NA,NA,NA,NA,1,1,1,350,350,0,0,525,131.25,0,350,525,131.25,0,70,0.18,0,0.49,4.09,1.92,0.41,1.19,0,2.15,1.18,0,0.01,3.04,9.08,44.53,0,15.75,0.26,0.08,4.21,0,4.22,4.57,0,0,0,0.64,0,0,0,0,0.67,0.67,0,0,0,72.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8571428571428571,1.0540091874467505,1.0505050505050504,167.99999999999997,5,-16.977579564515977,57.97,8.2,67.53,23.45,21.88,50.67,34.48,30.2,29.71,42.87,366.97757956451596
08766-1,08766-1-02,1,1,4,6,2,0,1,1,2,3,2,3,2,2,0,0,4,26,1,1,1,0,1,1,1,39,25-44,2,técnica,0,1,45,9,5,4,metropolitana,7,Región Metropolitana de Santiago,0.3333333333333333,0,3,Ocupada(o),2,1,2,4,5,3,2,NA,1,1,1,1,2,3,NA,NA,NA,NA,NA,5,4,1,175,175,0,0,0,0,0,175,525,131.25,0,45,4.79,2.55,0.39,5.63,2.66,2.56,0,0.5,0.75,1.5,0,0,7.38,9.98,53.02,0,6.48,2.79,1.46,4.75,2.22,12.06,1.03,0,0,0,0.5,0,0,0,0,7.71,7.71,0.02,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9473684210526316,0.9887434306925186,0.8824701195219125,168,3.888888888888889,-8.488789782257989,28.99,4.1,33.77,11.73,10.94,25.34,17.24,15.1,14.86,21.44,183.48878978225798
08766-1,08766-1-03,0,0,4,6,4,0,1,1,2,3,2,3,2,2,0,0,4,26,0,0,0,0,1,1,0,15,12-24,2,primaria,1,0,0,0,0,4,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Inactiva(o),NA,NA,NA,4,4,3,NA,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,525,131.25,0,0,0,0,0,5.09,5.18,5.46,0,0.37,0,3.67,0,0,9.96,9.71,61.66000000000001,0,17.75,2.24,2.55,12.61,1.12,30.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2743362831858407,1.3584905660377358,1.165991902834008,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
08767-1,08767-1-02,0,0,4,7,2,1,1,2,2,2,2,2,1,2,0,0,4,20,1,1,1,0,0,0,1,31,25-44,3,técnica,0,0,0,0,0,2,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,5,4,4,NA,NA,2,2,2,1,2,2,NA,NA,NA,NA,NA,3,NA,1,0,0,0,0,0,0,0,0,237.5,59.375,0,0,15.73,3.97,0,8.92,7.93,7.72,0,0.51,1.52,2.31,0,0,6.2,6.03,64.64,0,16.88,1.01,5.91,9.96,0,7.93,0,0,0,0,0.83,0,0,0,15.73,15.87,19.69,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8470588235294118,1.309090909090909,1.165991902834008,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
08768-1,08768-1-01,0,0,1,7,1,0,0,0,0,0,1,1,0,0,1,0,1,93,0,0,0,0,0,0,0,93,66+,1,ninguna,0,0,0,0,0,3,centro,6,Valparaíso,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,200,100,100,200,300,300,300,1200000,0,0,0,0,2.9,10.08,0.75,0,0.01,0,0.12,0,0,30.19,15.96,59.24,0,1.97,0,2.55,34.97,0.56,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,8.695652173913043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.156881019848463,1.4516129032258063,1.1594202898550725,168,NA,111.55937010376633,62.71,3.58,31.01,16.62,33.67,14.27,14.71,7.55,0.18,4.16,188.44062989623367
08769-1,08769-1-01,0,0,2,6,1,0,0,0,0,1,3,1,1,1,2,0,3,57.666666666666664,0,1,1,0,0,0,1,71,66+,1,primaria,0,0,0,0,0,3,centro,9,Maule,0.2798913043478261,0,NA,Inactiva(o),NA,NA,NA,4,4,85,NA,NA,2,85,2,2,3,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,51.5,153,184,61.333333333333336,42.82336956521739,94.32,337,75.60778985507247,818000,0,0,0,0.01,13.34,9.98,0.28,0,0,0,5.4,0,0.63,20.89,12.67,67.24,0,5.45,0.14,0.07,31.48,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3211009174311925,1.3016949152542372,1.5319148936170213,168,NA,11.147787371783387,25.2,2.05,15.45,6.44,8.56,8.68,8.28,4.27,0.68,3.56,83.17221262821661
08775-1,08775-1-01,1,0,3,7,1,0,1,1,1,3,3,1,2,2,2,1,4,40.75,1,0,0,0,0,0,0,35,25-44,2,universitaria,0,1,36,12,3,5,sur,12,La Araucanía,0.3125,0,2,Ocupada(o),1,4,1,4,4,4,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,1,1,250,250,0,0,800,200,0,250,800,200,0,36,11.28,0.14,0,0.4,0.72,0.1,0,0.01,0.83,0.18,0,0.01,4.44,17.26,61.13999999999999,0,5.75,3.52,0.34,2.98,0.36,14.3,8.15,0,0,0,0.09,0,0,0,0.01,11.42,11.42,0.09,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.061096134051505,1.0666666666666667,2.5511811023622046,168,6.944444444444445,23.754738882408386,26.98,4.81,38.86,22.6,18.68,38.4,23.29,20.56,16.47,15.59,226.2452611175916
08776-1,08776-1-02,1,1,4,6,2,0,1,1,1,2,2,2,2,1,0,0,3,21,1,1,1,1,0,1,0,29,25-44,2,universitaria,0,1,45,9,5,3,metropolitana,7,Región Metropolitana de Santiago,0.5,1,3,Ocupada(o),1,3,3,4,5,5,2,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,3,1,200,200,0,0,0,0,0,200,400,133.33333333333334,0,45,3.72,0.2,0,3.86,0.68,0.07,0,0.72,2.4,0.64,0,0.51,8,6.06,63.69,0,7.92,0.02,3.96,4.19,0.6,4.95,0,0,0,0,0.75,10.06,0,0,0,14.77,14.77,10.84,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.170731707317073,1.1798912123914798,1.2080536912751678,168,4.444444444444445,-5.702025973013279,40.71,7.38,45.82,11.12,10.73,27.11,18.14,17.66,9.1,17.94,205.7020259730133
08777-1,08777-1-01,1,1,3,7,1,1,0,1,1,3,3,2,1,2,0,0,4,22.75,1,1,1,0,0,0,1,39,25-44,2,técnica,0,1,27,4,6,1,sur,12,La Araucanía,1,0,1,Ocupada(o),1,3,3,3,2,2,2,NA,1,1,2,1,2,3,NA,NA,NA,NA,NA,3,4,2,73.75,73.75,0,25,98.75,24.6875,25,98.75,98.75,24.6875,100000,27,8.1,4.6,0,9.55,4.68,1.74,0,0,0,0.09,0,0,8.28,7.63,46.29,0,16.63,0.04,0.53,9.41,0,20.29,3.14,0,0,0,0,0,0,0,12.7,0,12.7,0,0,0,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0453369568057698,0.9056603773584906,0.9227642276422765,168.00000000000003,2.7314814814814814,-101.63470411591396,38.39,4.66,66.44,13.16,8.45,22.9,24.55,8,6.31,7.52,200.38470411591396
08777-1,08777-1-03,0,0,3,7,3,1,0,1,1,3,3,2,1,2,0,0,4,22.75,0,0,0,0,0,0,0,19,12-24,2,técnica,1,0,0,0,0,1,sur,12,La Araucanía,0,0,NA,Inactiva(o),NA,NA,NA,3,4,4,NA,2,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,98.75,18.4375,0,0,4.6,0,0,2.63,1.54,0.46,0,0,0.01,0,0,0,3.95,6.08,64.85,32.16,8.49,5.24,2.32,5.46,1.58,24.61,0,2.66,0,0,0.03,1.33,0,0,6.06,0,6.06,0,0,0,NA,NA,21.25461254612546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.401177942021357,1.099236641221374,1.062730627306273,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
08778-1,08778-1-01,0,0,1,7,1,0,1,1,1,1,2,2,0,0,1,0,3,39,1,0,0,0,0,0,0,68,66+,1,primaria,0,0,0,0,0,4,centro,9,Maule,1,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA,1,0,0,175,350,175,58.333333333333336,350,525,525,175,2100000,0,0,0,0,1.23,0.51,0.01,0,0.02,0.19,2.01,0,0,15.33,16.48,76.35,0,20.12,0.02,0.01,24.48,10.61,0.18,0.03,0,0,0,0.42,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2520359713412443,1.6,1.5,168.00000000000003,NA,76.34367937661733,102.96,16.98,79.82,33.69,49,60.02,38.65,33.43,13.88,20.23,448.65632062338267
08778-1,08778-1-02,0,0,1,7,3,0,1,1,1,1,2,2,0,0,1,0,3,39,0,0,0,0,0,0,1,38,25-44,1,primaria,0,0,0,0,0,4,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,525,58.333333333333336,0,0,2.45,0.11,0,8.54,7.44,2.12,0,0.03,0.08,0.06,0,0,7.13,8.29,65.44000000000001,0,45.58,0,0.07,13.35,0,7.15,0,0,0,0,0.16,0,0,0,0,2.56,2.56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.156431000493843,1.3649289099526067,0.9381107491856677,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
08779-1,08779-1-01,1,0,5,6,1,0,0,0,0,4,4,3,2,3,0,0,4,37.25,1,0,0,0,0,0,1,55,45-65,3,técnica,0,1,45,9,5,5,centro,9,Maule,0.45714285714285713,0,3,Ocupada(o),1,3,1,4,2,4,2,NA,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,400,400,0,36,911,227.75,16.457142857142856,416.46,911,222.8642857142857,144000,45,0,0,0,11.84,3.61,3.55,0,0,0,1.48,0,0,9.87,10.06,54.7,0,9.47,0,0.59,3.55,0,9.08,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0925644916540214,1.1520000000000001,1.1342281879194631,168,8.88888888888889,58.34952819001342,49.48,7.16,45.08,30.32,28.88,56.89,33.75,32.66,35.75,38.14,358.11047180998656
08779-1,08779-1-02,1,0,5,6,12,0,0,0,0,4,4,3,2,3,0,0,4,37.25,0,0,0,0,0,0,0,50,45-65,3,técnica,0,1,45,9,5,5,centro,9,Maule,0.5428571428571429,0,3,Ocupada(o),1,1,1,4,2,2,1,NA,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,325,475,0,0,0,0,19.54285714285714,494.54,911,223.6357142857143,0,45,0,0,0,0.16,0.25,0,0,0,0.17,3.36,0,0,4.46,9.27,48.18999999999999,0,22.96,0,1.98,11.6,11.6,5.8,2.37,0,0,0,0.83,0,0,0,0,0,0,0,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9896907216494846,0.9381107491856678,0.9487459105779716,168,10.555555555555555,69.29006472564095,58.76,8.5,53.54,36,34.29,67.56,40.08,38.78,42.46,45.29,425.2499352743591
08780-1,08780-1-01,1,0,5,7,1,0,0,0,0,1,1,1,1,1,0,0,1,32,0,0,0,0,0,0,1,32,25-44,3,universitaria,0,1,40,8,5,4,norte,2,Tarapacá,1,0,2,Ocupada(o),1,4,1,4,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,475,0,0,475,475,0,475,475,475,0,40,0,0,0,1.07,0.15,0.3,0,0.38,1.36,1.35,0,0,3.63,15.01,34.47,0,46.03,0,0.37,4.97,0,12.56,3.25,0,0,0,3.1,0,0,0,0,0,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,0.4056437389770723,NA,NA,NA,NA,NA,NA,NA,0.8421052631578947,0.7741935483870968,0.9735449735449736,167.99999999999997,11.875,52.87233865578541,59.71,13.71,88.68,26.42,26.87,62.44,38.33,44.58,14.89,46.49,422.1276613442146
08781-1,08781-1-01,0,0,2,6,1,0,2,2,2,4,4,4,3,1,0,0,6,23.333333333333332,1,0,0,0,0,0,1,46,45-65,3,técnica,0,0,0,0,0,4,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Inactiva(o),NA,NA,NA,4,1,2,NA,NA,1,1,1,3,3,3,NA,NA,NA,NA,NA,3,NA,1,0,0,0,0,512.5,85.41666666666667,0,0,512.5,85.41666666666667,0,0,13.58,2.04,7.77,18.79,4.4,2.95,0,1.6,3.74,5.03,0,4.65,3.43,6.19,52.64999999999999,0,9.09,0,0.33,3.63,0,6.58,0,0,0,0,3.36,11,0,7.19,0,27.5,27.5,7.76,0,0,NA,NA,NA,NA,NA,NA,0.42313117066290545,NA,1.6925246826516218,NA,NA,NA,NA,NA,NA,NA,1.0526315789473684,1.3110145249484242,1.0155148095909732,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
