id_hog,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,NSE,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region_ord,glosa_region,prop_ing_hogar,teletrabaja,jornada_laboral,cae,ocup_form,cise,ciuo_agrupada,bs1,bs2,bs3,bs4,bs5,bs6,bs7,bs8,bs9,bs10,bs11,bs12,bs13,bs14,bs15,bs16,bs17,bs18,bs19,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_t_hogar,ing_t_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,I,t_paid_work,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_commute2,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_tcnr_0_4,t_tcnr_5_14,t_tcnr_nna,t_tcnr_15_65,t_tcnr_66,t_tcnr_psdf,t_total,temp,w,savings,total_expenses,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec_cuentas,Ec_hogar,Ec_salud,Ec_transporte,Ec_educacion
11063-1,11063-1-04,0,0,5,6,3,0,1,1,3,4,2,3,1,1,0,0,5,28,0,0,0,0,0,0,0,17,12-24,1,primaria,1,0,0,0,0,2,centro,8,Libertador General Bernardo O´Higgins,0,0,NA,Inactiva(o),NA,NA,NA,5,4,5,NA,2,3,85,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,178.75,35.75,0,0,46.4,3.12,0,1.11,29.36,21.16,11.47,55.38,0,0,0,12.9,0,0,0,3.23,13.23,11.47,55.38,71.8,0,3.12,3.12,0,0,0,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11064-1,11064-1-01,1,0,1,6,1,0,0,0,0,1,1,1,1,0,0,0,1,58,0,0,0,0,0,0,1,58,45-65,2,primaria,0,1,10,5,2,1,norte,3,Antofagasta,1,1,1,Ocupada(o),2,2,3,3,NA,NA,1,NA,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,5,5,0,5,5,5,0,10,18.36,0.01,0,0,47.75,0.93,9.2,81.59,0.12,0.04,10,22.57,2.93,0,0.97,21.23,0.05,9.2,81.59,19.46,0,0,0,0.01,0,0,167.99999999999997,168,0.5,-41.42273912311347,46.42273912311347,16.29,1.96,1.96,4.17,1.21,11.4,2.33,2.98,3.96,0.16
11065-1,11065-1-01,0,0,1,7,1,0,0,0,0,2,3,2,1,0,1,0,3,43.333333333333336,1,0,0,0,0,0,1,68,66+,2,secundaria,0,0,0,0,0,1,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,3,4,85,NA,NA,3,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,110,36.666666666666664,0,0,110,36.666666666666664,0,0,16.57,0,0,0,65.13,9.62,8.3,68.38,0,0,0,12.66,0.53,0.01,7.26,30.17,14.51,8.3,68.38,26.19,0,0,0,0,0,0,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11066-1,11066-1-01,0,0,5,6,1,0,0,0,0,1,1,1,0,1,0,0,1,26,0,0,0,0,0,0,1,26,25-44,3,universitaria,1,0,4,4,1,1,centro,11,Biobío,1,0,1,Ocupada(o),2,2,1,4,NA,NA,1,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,0,0,30,30,0,30,30,30,0,4,6.15,0.96,0,30.18,50.85,13.32,7.51,50.35000000000001,4.68,0,4,14.91,0.49,10.83,0.96,5.5,18.16,7.51,50.35000000000001,55.29,0,0.96,0.96,0,0,0,168,168,7.5,-102.5635836450442,132.56358364504422,25.54,8.16,7.01,13.8,5.38,39.51,7.69,7.12,14.17,4.18
11067-1,11067-1-05,0,0,3,7,3,0,2,2,2,4,4,2,3,2,1,0,6,34.666666666666664,0,0,0,0,0,0,0,14,12-24,2,primaria,1,0,0,0,0,3,centro,8,Libertador General Bernardo O´Higgins,0,0,NA,Menor de 15 años,NA,NA,NA,5,4,5,NA,2,3,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,350,58.333333333333336,0,0,5.72,1.14,0,0,56.54,23.81,4.4,76.18,0,0.21,0,0,18.56,0,3.61,15.38,18.99,4.4,76.18,30.87,0,1.14,1.14,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11069-1,11069-1-02,1,1,2,6,2,1,0,1,1,2,2,2,2,2,0,0,3,21.333333333333332,1,1,1,0,0,0,1,30,25-44,1,técnica,0,1,45,9,5,3,centro,11,Biobío,0.5357142857142857,0,3,Ocupada(o),1,3,2,5,4,4,2,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,3,3,2,187.5,187.5,0,0,0,0,0,187.5,350,116.66666666666667,0,45,9.38,20.68,0.01,0,32.97,3.03,6.03,42.220000000000006,7.06,1.62,45,20.72,0,0.06,0.17,5.56,6.46,6.03,42.220000000000006,41.77,21.63,0.06,21.63,0,0,0,168,168,4.166666666666667,-14.04186458884213,201.54186458884212,29.8,16.01,16.74,22.79,6,45.47,16.11,10.38,31.59,6.64
11070-1,11070-1-01,0,0,2,6,1,0,1,1,1,3,3,3,2,2,0,0,4,30.5,1,0,0,0,0,0,1,56,45-65,2,secundaria,0,0,0,0,0,3,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,2,2,2,NA,NA,2,2,1,1,3,3,NA,NA,NA,NA,NA,3,NA,4,0,0,0,36.25,323.75,80.9375,0,0,323.75,71.875,145000,0,56.59,13.27,0,0,18.25,8.23,10.01,61.43999999999999,0,0.21,0,5.93,0.12,0.04,0.16,2.57,9.44,10.01,61.43999999999999,78.31,0,13.27,13.27,0,0,2.2,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11070-1,11070-1-03,1,0,2,6,3,0,1,1,1,3,3,3,2,2,0,0,4,30.5,0,0,0,0,0,0,1,29,25-44,2,técnica,0,1,45,9,5,3,centro,9,Maule,0.3913043478260869,0,3,Ocupada(o),1,3,3,2,5,3,2,NA,1,1,1,3,1,1,NA,NA,NA,NA,NA,4,3,1,112.5,112.5,0,0,0,0,14.184782608695652,126.68,323.75,75.42119565217392,0,45,10.78,0.73,0,0,36.64,3.68,8.84,47.34000000000001,7.59,7.4,45,25.56,0,0.11,0.19,1.02,9.77,8.84,47.34000000000001,30.2,0,0.73,0.73,0,0,0,168,168,2.5,-22.713984678406625,149.39398467840664,30.4,10.26,11.31,18.12,3.88,26.42,10.3,8.35,22.17,8.18
11071-1,11071-1-02,0,0,2,6,2,1,1,2,2,2,2,1,1,1,0,0,4,19,1,1,1,0,0,0,1,32,25-44,2,técnica,0,0,0,0,0,2,sur,14,Los Lagos,0,0,NA,Inactiva(o),NA,NA,NA,5,5,3,NA,NA,1,2,2,2,2,2,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,250,62.5,0,0,29.17,10.38,0.01,0.02,41.46,19.53,10.84,54.39,0,2.2,0,15.09,0.37,6.49,3.21,7.9,8.39,10.84,54.39,61.31,11.26,6.07,11.7,0,0,0.37,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11072-1,11072-1-01,0,0,1,7,1,0,0,0,0,1,2,2,1,0,2,0,2,71,0,0,0,0,0,0,0,64,45-65,2,ninguna,0,0,0,0,0,3,norte,1,Arica y Parinacota,0,0,NA,Inactiva(o),NA,NA,NA,2,4,NA,NA,NA,3,85,3,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,164.5,166,83,0,0,303,69.25,658000,0,8.43,0,0,0,73.52,8.24,11.27,59.34,0,7.2,0,27.33,0.13,0,2.53,43.53,0,11.27,59.34,23.87,0,0,0,0,0,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
11072-1,11072-1-02,1,0,1,7,12,0,0,0,0,1,2,2,1,0,2,0,2,71,0,0,0,0,0,0,0,78,66+,2,secundaria,0,1,42,6,7,3,norte,1,Arica y Parinacota,1,0,2,Ocupada(o),2,4,3,4,4,NA,3,NA,3,85,2,3,2,85,NA,NA,NA,NA,NA,NA,NA,NA,70,70,68.5,0,0,0,164.5,303,303,151.5,274000,42,3.55,0,0,0,47.36,14.14,9.22,48.07,3.66,0,42,8.28,0,0.88,19.42,18.78,0,9.22,48.07,21.35,0,0,0,0,0,0,168,168,1.6666666666666667,74.52827566692203,228.471724333078,83.58,11.18,10.09,19.62,4.72,39.42,14.56,22.91,21.67,0.73
11074-1,11074-1-01,0,0,2,6,1,0,0,0,0,0,1,1,0,0,1,0,1,77,0,0,0,0,0,0,1,77,66+,1,ninguna,0,0,0,0,0,1,norte,5,Coquimbo,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,30,60,30,30,60,90,90,90,360000,0,28.67,0,0,0,31.36,7.2,10.15,85.72,0,4.9,0,0.64,0,3.09,0.64,26.99,0,10.15,85.72,40.77,0,0,0,0,0,0,168,168,NA,38.946444677777016,51.053555322222984,20.5,1.52,1.48,4.15,0.99,11.72,3.04,4.53,3.06,0.07
11075-1,11075-1-02,1,1,5,6,2,0,1,1,1,3,3,3,3,3,0,0,4,33.75,1,1,1,0,0,0,0,50,45-65,3,universitaria,0,1,43,8,5,5,centro,6,Valparaíso,0.5714285714285714,1,2,Ocupada(o),1,1,1,4,4,4,1,NA,2,2,2,2,3,2,NA,NA,NA,NA,NA,3,3,1,625,625,0,0,0,0,0,625,1093.75,273.4375,0,43,18.99,2.11,0,0,42.06,2.85,11.44,45,0,2.55,43,9.79,3.16,7.59,0.38,16.12,5.02,11.44,45,26.5,0,4.21,4.21,0,0,0,168,168,14.534883720930232,128.94935177230542,496.0506482276946,65.59,50.87,53.21,47.08,11.99,62.94,41.91,34.68,89.21,38.58
11080-1,11080-1-02,0,0,1,6,2,0,0,0,0,3,3,3,1,1,2,0,3,50.333333333333336,0,1,1,0,0,0,1,65,45-65,1,primaria,0,0,0,0,0,2,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,4,2,4,NA,NA,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,188.75,27.083333333333332,0,0,33.69,1.2,0.09,0,31.98,17.5,11.66,71.39000000000001,0,0.49,0,4.21,8.37,0.02,16.73,2.36,0.29,11.66,71.39000000000001,52.99,0,0,0,0,1.2,1.2,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11081-1,11081-1-01,1,1,4,7,1,0,3,3,3,2,2,1,2,2,0,0,5,21.6,1,1,1,0,0,0,0,40,25-44,2,técnica,0,1,15,5,3,3,sur,14,Los Lagos,0.42857142857142855,0,1,Ocupada(o),1,2,1,4,5,4,2,NA,1,1,2,1,2,2,NA,NA,NA,NA,NA,3,3,1,150,150,0,0,350,70,0,150,350,70,0,15,11.06,1.75,19.82,0,35.3,3.03,10.46,66.13000000000001,0.05,5.4,15,13.21,0.02,3.84,0.28,10.18,7.77,10.46,66.13000000000001,41.1,0.12,6.9,7.02,0,0,0.5,168,168,10,-27.191641558104063,177.19164155810407,28.79,11.14,8.18,22.15,5.8,43.73,14.71,8.14,24.87,9.68
11083-1,11083-1-01,0,0,3,7,1,0,0,0,0,1,1,1,0,1,0,0,1,57,0,0,0,0,0,0,1,57,45-65,2,técnica,0,0,0,0,0,1,centro,9,Maule,0,0,NA,Desocupada(o),NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,48.08,0,0.02,0,53.05,5.12,13.56,47.98000000000001,0,0.19,0,3.28,0,0,0,47.18,2.6,13.56,47.98000000000001,53.4,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11085-1,11085-1-01,0,0,1,6,1,0,0,0,0,0,1,1,0,0,1,0,1,74,0,0,0,0,0,0,1,74,66+,2,ninguna,0,0,0,0,0,1,metropolitana,7,Región Metropolitana de Santiago,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,57.5,115,57.5,57.5,115,172.5,172.5,172.5,690000,0,25.73,0,0,0,57.03,3.04,5.5,76.58999999999999,0,0.11,0,30.78,0,0,23.6,2.41,0.23,5.5,76.58999999999999,28.89,0,0,0,0,0,0,168,168,NA,50.86223873529959,121.6377612647004,43.8,3.89,3.45,8.7,2.48,32.09,7.58,12.82,6.65,0.18
11086-1,11086-1-02,0,0,1,6,9,0,0,0,0,2,2,2,1,2,0,0,2,23,0,0,0,0,0,0,0,24,12-24,2,técnica,0,0,0,0,0,1,centro,9,Maule,0,0,NA,Desocupada(o),NA,NA,NA,2,2,NA,NA,NA,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,106,53,0,0,13.73,0,0,0,89.25,6.93,6.87,50.13000000000001,0,1.09,0,34.97,3.81,0.48,7.97,10.42,31.61,6.87,50.13000000000001,21.75,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11091-1,11091-1-01,0,0,3,7,1,0,0,0,0,1,1,1,0,1,1,0,1,61,0,1,0,0,0,0,0,61,45-65,2,técnica,0,0,0,0,0,1,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,2,NA,NA,NA,NA,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0,5.97,0,39.81,35.2,25.74,57.82999999999999,0,0,0,2.17,0,0,12.53,24.57,0.54,25.74,57.82999999999999,44.62,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11093-1,11093-1-01,0,0,2,6,1,0,0,0,0,1,2,2,0,2,2,0,2,63.5,0,1,1,0,0,0,1,61,45-65,2,técnica,0,0,0,0,0,4,centro,11,Biobío,0.14285714285714285,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25,350,175,87.5,50,75,525,112.5,1500000,0,27.51,5.28,0,0,45.87,16.44,7.3,60.6,2.5,2.5,0,12.45,3.07,1.72,2.48,18.92,7.24,7.3,60.6,54.22,0,0,0,0.01,7.76,0.29,168,168,NA,12.02415713052546,62.97584286947454,11.1,4.13,4.1,6.83,1.18,12.06,7.09,8.47,7.1,0.92
11093-1,11093-1-02,0,0,2,6,2,0,0,0,0,1,2,2,0,2,2,0,2,63.5,0,1,1,0,0,0,0,66,66+,2,universitaria,0,0,0,0,0,4,centro,11,Biobío,0.8571428571428571,0,NA,Inactiva(o),NA,NA,NA,5,4,NA,NA,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,150,0,0,0,300,450,525,237.5,600000,0,5.62,0,0.07,0,48.34,15.98,23.35,70.07,4.57,0,0,4.99,0.01,3.43,5.25,24.36,10.3,23.35,70.07,26.24,0,0,0,0,0,0,168.00000000000003,168,NA,72.14494278315276,377.85505721684723,66.59,24.79,24.58,40.96,7.07,72.34,42.52,50.83,42.61,5.54
11095-1,11095-1-01,0,0,4,7,1,0,0,0,0,1,2,2,0,0,1,0,2,64,0,0,0,0,1,1,1,52,45-65,2,primaria,0,0,0,0,0,3,sur,13,Los Ríos,0.40711462450592883,0,NA,Inactiva(o),NA,NA,NA,4,85,NA,NA,NA,2,85,2,2,85,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,51.5,253,126.5,63.25,103,154.5,379.5,114.75,1218000,0,30.7,1.23,0.11,0,43.67,6.77,11.96,67.09,0,6.47,0,2.79,1.55,0.17,20.1,18.77,0.29,11.96,67.09,45.27,0,0,0,0.11,1.12,0.2,167.99999999999997,168,NA,45.46002647637278,109.03997352362722,27.38,5.61,2.62,10.36,2.8,26.6,8.63,13.01,11.38,0.66
11095-1,11095-1-02,0,0,4,7,5,0,0,0,0,1,2,2,0,0,1,0,2,64,0,0,0,0,1,1,1,76,66+,2,ninguna,0,0,0,0,0,3,sur,13,Los Ríos,0.5928853754940712,0,NA,Inactiva(o),NA,NA,NA,4,85,NA,NA,NA,2,85,1,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,75,0,0,0,150,225,379.5,138.25,300000,0,46.9,0,0,0,38.97,1.04,22.69,58.400000000000006,0,0,0,0,0,11.43,4.15,23.38,0,22.69,58.400000000000006,47.94,0,0,0,0,0,0,168,168,NA,66.20392205297007,158.79607794702991,39.87,8.17,3.82,15.09,4.07,38.73,12.57,18.95,16.57,0.96
11096-1,11096-1-01,1,0,5,6,1,0,0,0,0,1,1,1,1,0,0,0,1,57,0,0,0,0,0,0,0,57,45-65,1,primaria,0,1,48,8,6,1,centro,10,Ñuble,1,0,4,Ocupada(o),1,3,3,4,NA,NA,2,NA,2,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,130,0,0,130,130,0,130,130,130,0,48,17.09,0,0,0,24.78,15.71,12.68,46.07999999999999,3.28,0.38,48,0.81,0,0,5.59,12.8,5.59,12.68,46.07999999999999,36.46,0,0,0,0,0,0,168,168,2.7083333333333335,23.069273071389834,106.93072692861017,34.18,4.74,3.27,9.87,3.4,26.38,6.15,8.58,9.98,0.39
11097-1,11097-1-03,0,0,2,6,4,0,0,0,1,4,3,4,0,3,0,0,4,36.25,0,0,0,0,0,0,1,25,25-44,2,universitaria,0,0,0,0,0,2,norte,5,Coquimbo,0,0,NA,Desocupada(o),NA,NA,NA,5,5,5,NA,NA,3,85,2,3,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,250,62.5,0,0,10.43,0.11,0.67,0,81.04,17.09,5.76,52.42,0,0.48,0,49.8,0.06,0,1.57,15.81,13.8,5.76,52.42,28.78,0,0.11,0.11,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11097-1,11097-1-04,0,0,2,6,4,0,0,0,1,4,3,4,0,3,0,0,4,36.25,0,0,0,0,0,0,0,15,12-24,2,primaria,1,0,0,0,0,2,norte,5,Coquimbo,0,0,NA,Inactiva(o),NA,NA,NA,4,5,5,NA,3,3,85,2,1,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,250,62.5,0,0,3.14,0,0,0.01,83.64,2.03,3.54,75.64,0,0,0,41.49,12.97,0.02,0.13,17.31,11.72,3.54,75.64,5.18,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11100-1,11100-1-01,0,0,1,7,1,0,1,1,2,2,1,2,0,0,0,0,3,21.666666666666668,1,0,0,0,0,0,1,34,25-44,1,primaria,1,0,0,0,0,1,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,1,2,2,1,2,2,1,NA,NA,NA,NA,NA,3,NA,2,0,0,0,30,30,10,0,0,30,0,120000,0,25.58,0,0,27.79,56.01,8.31,6.95,39.720000000000006,2.51,1.13,0,7.55,0.12,0.42,1.65,30.71,15.55,6.95,39.720000000000006,65.31,0,0,0,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11102-1,11102-1-01,1,0,1,6,1,0,0,0,0,4,5,2,1,0,1,0,5,43.4,0,1,1,0,0,0,0,56,45-65,1,primaria,1,1,54,9,6,2,norte,4,Atacama,0.7258064516129032,0,4,Ocupada(o),2,2,6,4,4,4,2,2,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,112.5,112.5,0,85,155,31,61.693548387096776,174.19,240,43.33870967741936,340000,54,3.57,0,0.15,0.07,31.95,6.19,11.46,59.93,0.66,0.02,54,15.72,0.62,0.14,0.85,6.57,8.06,11.46,59.93,10.66,0,0,0,0,0,0,168.00000000000003,168,2.0833333333333335,-1.9230405765078302,176.11304057650784,82.73,5.79,7,15.18,3.48,25.36,6.6,10.62,16.37,2.99
11103-1,11103-1-01,1,1,2,7,1,1,0,1,1,2,2,2,1,2,0,0,3,21.666666666666668,1,1,1,0,0,0,0,33,25-44,1,universitaria,0,1,48,8,6,1,centro,10,Ñuble,1,0,4,Ocupada(o),1,3,3,4,5,5,1,NA,3,1,2,2,1,1,NA,NA,NA,NA,NA,1,1,1,150,150,0,0,150,50,0,150,150,50,0,48,27.8,13.88,4.23,0,11.82,2.74,7.75,43.96000000000001,4.82,3,48,0.53,0,2.29,0,0.03,8.98,7.75,43.96000000000001,56.46,15.8,0,15.8,0,0,0,168,168,3.125,-74.32597169506295,224.32597169506295,44.62,11.02,13.15,26.34,6.4,65.04,15.88,10.21,25.56,6.1
11103-1,11103-1-02,0,0,2,7,2,1,0,1,1,2,2,2,1,2,0,0,3,21.666666666666668,1,1,1,0,0,0,1,28,25-44,1,técnica,0,0,0,0,0,1,centro,10,Ñuble,0,0,NA,Inactiva(o),NA,NA,NA,5,5,5,NA,NA,1,1,1,2,2,2,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,150,50,0,0,32.56,36.32,13.96,0,15.97,3.85,9.15,54.04,0,2.15,0,0,0,0.36,2.17,7.7,5.74,9.15,54.04,88.84,37.31,0,37.31,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11105-1,11105-1-02,1,0,2,6,5,0,0,0,0,2,3,3,3,1,1,0,3,39.666666666666664,0,1,0,0,0,0,0,68,66+,2,primaria,0,1,45,8,5,3,centro,6,Valparaíso,0.2677165354330709,0,3,Ocupada(o),2,3,4,5,5,85,1,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,85,85,0,0,0,0,0,85,317.5,105.83333333333333,0,45,14.16,0,0,0,11.77,18.34,7.93,56.13999999999999,13.89,0.77,45,9.33,0,0.25,1.54,0.64,0.01,7.93,56.13999999999999,47.16,0,0,0,0,0,0,168,168,1.8888888888888888,0.10908528549939925,84.8909147145006,21.69,6.01,5.26,8.91,2.74,15.99,5.02,5.52,12.59,1.16
11105-1,11105-1-03,1,0,2,6,2,0,0,0,0,2,3,3,3,1,1,0,3,39.666666666666664,0,1,1,0,0,0,1,23,12-24,2,secundaria,0,1,55,8,6,3,centro,6,Valparaíso,0.3543307086614173,0,4,Ocupada(o),2,3,3,5,5,85,2,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,112.5,112.5,0,0,0,0,0,112.5,317.5,105.83333333333333,0,55,11.04,0,0.11,0,17.21,4.07,6.5,55.11,12.27,6.69,55,5.17,0.04,0.08,0.01,4.45,7.45,6.5,55.11,34.18,0,0,0,0,0,0,168.00000000000003,168,2.0454545454545454,0.14437758374920487,112.3556224162508,28.71,7.95,6.96,11.8,3.63,21.16,6.65,7.3,16.66,1.53
11106-1,11106-1-02,0,0,3,6,2,2,0,2,2,2,2,2,1,2,0,0,4,15.75,1,1,1,0,0,0,1,27,25-44,1,técnica,0,0,0,0,0,3,norte,1,Arica y Parinacota,0,0,NA,Inactiva(o),NA,NA,NA,5,4,4,NA,NA,1,2,2,2,2,3,NA,NA,NA,NA,NA,3,NA,2,0,0,0,0,0,0,0,0,300,75,0,0,27.39,13.82,0,0,45.78,10.18,8.48,57.33999999999999,0,5.01,0,1.58,0.02,3.7,0.43,16.96,23.1,8.48,57.33999999999999,56.42,18.55,0,18.55,0,0,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11107-1,11107-1-01,1,1,3,6,1,0,0,0,1,4,3,3,2,0,0,0,4,39.25,1,1,1,0,0,0,0,56,45-65,1,primaria,0,1,45,9,5,3,centro,6,Valparaíso,0.6451612903225806,0,3,Ocupada(o),1,3,5,5,5,85,1,NA,3,85,2,1,2,85,NA,NA,NA,NA,NA,NA,NA,NA,200,200,0,0,310,77.5,0,200,310,77.5,0,45,3.5,0,0,0,23.61,6.58,17.12,57.1,12.29,2.8,45,5.7,0,4.05,0,5.07,8.78,17.12,57.1,25.17,0,0,0,0,0,0,168,168,4.444444444444445,-0.6461722905869153,200.64617229058692,68.06,11.65,8.79,18.74,6.03,30.43,9.71,14.52,28.27,4.45
11107-1,11107-1-02,0,0,3,6,2,0,0,0,1,4,3,3,2,0,0,0,4,39.25,1,1,1,0,0,0,1,53,45-65,1,primaria,0,0,0,0,0,3,centro,6,Valparaíso,0,0,NA,Inactiva(o),NA,NA,NA,4,4,85,NA,NA,1,85,2,1,3,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,310,77.5,0,0,55.99,11.51,0.25,0,12.51,6.17,22.48,59.040000000000006,0,0.05,0,5.06,0,0,0,3.86,3.6,22.48,59.040000000000006,73.96,0,0,0,11.51,0,0,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
11109-1,11109-1-01,0,0,2,7,1,0,0,0,0,0,1,1,0,0,1,0,1,68,0,0,0,0,0,0,1,68,66+,2,secundaria,0,0,0,0,0,2,centro,8,Libertador General Bernardo O´Higgins,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,120,60,60,120,180,180,180,720000,0,27.16,0,0,0,77.22,10.76,9.48,40.75999999999999,0,2.62,0,20.75,1.87,0,33.22,20.27,1.11,9.48,40.75999999999999,40.54,0,0,0,0,0,0,168,168,NA,37.3319570440877,142.6680429559123,42.02,6.59,4.05,12.74,4.08,31.29,10.83,18.18,12.52,0.37
11110-1,11110-1-01,0,0,5,7,1,0,0,0,0,0,1,1,0,1,1,0,1,72,0,0,0,0,0,0,0,72,66+,2,universitaria,0,0,0,0,0,5,sur,13,Los Ríos,1,0,NA,Inactiva(o),NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,275,550,275,275,550,825,825,825,3300000,0,23.62,0,0,0,54.82,12.16,12.33,57.35999999999999,0,7.71,0,6.3,0,4.91,16.29,22.6,4.72,12.33,57.35999999999999,43.49,0,0,0,0,0,0,168.00000000000003,168,NA,207.60890004994448,617.3910999500555,79.3,51.48,24.92,50.69,13.9,130.65,82.59,107.55,71.01,5.29
11111-1,11111-1-01,1,0,2,7,1,0,0,0,1,3,2,3,2,0,0,0,3,36.333333333333336,0,1,1,0,0,0,1,50,45-65,2,secundaria,0,1,25,5,5,3,norte,2,Tarapacá,0.2603550295857988,0,1,Ocupada(o),2,3,5,4,4,4,2,NA,2,85,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,88,88,0,0,338,112.66666666666667,0,88,338,112.66666666666667,0,25,23.51,0,0,0,37.66,2.77,10.76,59.6,6.45,2.25,25,9.07,0,3.85,0.15,15.77,8.82,10.76,59.6,34.98,0,0,0,2.1,0,0,168,168,3.52,7.268312259928258,80.73168774007175,24.71,5.62,5.65,7.5,2.3,13.28,3.44,4.44,11.77,2.02
